DATE,BITCOIN,ETHEREUM,BINANCE-COIN,SOLANA
2010-12-03,-0.015450666666666613,,,
2010-12-04,-0.1834602697489781,,,
2010-12-05,-0.010490265561752476,,,
2010-12-06,0.005669114550740373,,,
2010-12-07,0.14421759803921574,,,
2010-12-08,0.023046872640389404,,,
2010-12-09,-0.16251386097152432,,,
2010-12-10,0.020042382761003674,,,
2010-12-11,0.11764705882352944,,,
2010-12-12,-0.035729780701754366,,,
2010-12-13,0.03525814290700069,,,
2010-12-14,0.08385026636469362,,,
2010-12-15,-0.027119056305484612,,,
2010-12-16,0.04150000000000009,,,
2010-12-17,-0.029221395423267738,,,
2010-12-18,-0.006823739072073343,,,
2010-12-19,-0.003734439834024883,,,
2010-12-20,0.11203665139525198,,,
2010-12-21,-0.0957453183520599,,,
2010-12-22,0.03547109793071446,,,
2010-12-23,-0.00011947999999994963,,,
2010-12-24,-0.00788146167704118,,,
2010-12-25,0.007661290322580783,,,
2010-12-26,0.060272629051620674,,,
2010-12-27,-0.0006670387198352001,,,
2010-12-28,0.06123680011197008,,,
2010-12-29,0.06761565836298922,,,
2010-12-30,0.0,,,
2010-12-31,0.0,,,
2011-01-01,0.0,,,
2011-01-02,-9.999999999987796e-05,,,
2011-01-03,-0.016568323499016713,,,
2011-01-04,0.013389830508474532,,,
2011-01-05,-0.00011272788091643005,,,
2011-01-06,-0.003065406603788512,,,
2011-01-07,0.0738255033557047,,,
2011-01-08,0.009062499999999973,,,
2011-01-09,0.0003096934035304866,,,
2011-01-10,0.011114551083591273,,,
2011-01-11,0.0,,,
2011-01-12,-0.0238537003582473,,,
2011-01-13,-0.0037629279482830347,,,
2011-01-14,0.2594143891687657,,,
2011-01-15,-0.034975898523065596,,,
2011-01-16,0.00204663212435241,,,
2011-01-17,-0.09640890405646485,,,
2011-01-18,-0.10446351931330466,,,
2011-01-19,0.0,,,
2011-01-20,0.24604619955909146,,,
2011-01-21,0.07669230769230762,,,
2011-01-22,0.047928198899764185,,,
2011-01-23,0.005373361555599754,,,
2011-01-24,-0.05085895117540695,,,
2011-01-25,-0.02357704215289358,,,
2011-01-26,0.01240275609756103,,,
2011-01-27,0.014731604574705015,,,
2011-01-28,0.055280246913580244,,,
2011-01-29,-0.012337990808398924,,,
2011-01-30,0.08688389521640083,,,
2011-01-31,0.10058816239684432,,,
2011-02-01,0.34728707965220584,,,
2011-02-02,0.02533490263008531,,,
2011-02-03,-0.04347247902988727,,,
2011-02-04,0.1686999207102906,,,
2011-02-05,0.12418940257852995,,,
2011-02-06,-0.014996059764861736,,,
2011-02-07,-0.009553040089086862,,,
2011-02-08,0.032131710529959445,,,
2011-02-09,0.10680855119825705,,,
2011-02-10,-0.035822332606089025,,,
2011-02-11,0.075962093760223,,,
2011-02-12,0.023370215311713904,,,
2011-02-13,-0.026609059722150885,,,
2011-02-14,0.01905963809523792,,,
2011-02-15,-0.01870316258512905,,,
2011-02-16,-0.01744035238095243,,,
2011-02-17,0.00798261970049996,,,
2011-02-18,-0.1355554814047807,,,
2011-02-19,0.05013839888988558,,,
2011-02-20,-0.08371373513746605,,,
2011-02-21,-0.033818000000000015,,,
2011-02-22,0.04941008313959161,,,
2011-02-23,0.02617688293025222,,,
2011-02-24,0.09899474444444434,,,
2011-02-25,-0.0752640036383957,,,
2011-02-26,0.047392888224155216,,,
2011-02-27,-0.06572744258872654,,,
2011-02-28,-0.03889486278334442,,,
2011-03-01,0.07076783252376617,,,
2011-03-02,0.020413824217775822,,,
2011-03-03,-0.0008794765400574889,,,
2011-03-04,-0.04043707425717891,,,
2011-03-05,0.0074804239263124295,,,
2011-03-06,-0.025411553246114438,,,
2011-03-07,-0.008123130441316406,,,
2011-03-08,-0.013118142350521333,,,
2011-03-09,-0.007010494363404729,,,
2011-03-10,0.07054687209302335,,,
2011-03-11,-0.04417467312484524,,,
2011-03-12,0.04297217045454538,,,
2011-03-13,-0.027593246926062465,,,
2011-03-14,0.0016077715156472827,,,
2011-03-15,-0.02425809988606198,,,
2011-03-16,-0.024108421993946694,,,
2011-03-17,-0.030299948777722907,,,
2011-03-18,-0.028422851396864623,,,
2011-03-19,-0.04608614695004254,,,
2011-03-20,-0.030718954248366015,,,
2011-03-21,0.023560350640593475,,,
2011-03-22,0.06608995085444747,,,
2011-03-23,0.05015225669032852,,,
2011-03-24,0.02667306492803423,,,
2011-03-25,0.013062774872673044,,,
2011-03-26,-0.03232741550403384,,,
2011-03-27,-0.03882132834424701,,,
2011-03-28,-0.03316240875912413,,,
2011-03-29,-0.0028066519826283054,,,
2011-03-30,-0.0035376590986353484,,,
2011-03-31,-0.006453424438257249,,,
2011-04-01,-0.013382444781483871,,,
2011-04-02,0.010179431863688526,,,
2011-04-03,-0.0038235783066278284,,,
2011-04-04,-0.12708600770218226,,,
2011-04-05,0.05248798529411758,,,
2011-04-06,0.033964576625109766,,,
2011-04-07,0.01864864864864879,,,
2011-04-08,-0.005054391085168475,,,
2011-04-09,-0.021239589861198227,,,
2011-04-10,-0.0012310974032494482,,,
2011-04-11,0.05040819234280591,,,
2011-04-12,0.11851191939873118,,,
2011-04-13,0.08003241443708098,,,
2011-04-14,0.07342603146706295,,,
2011-04-15,-0.014977152143181183,,,
2011-04-16,0.06400471603809388,,,
2011-04-17,0.04919513037265033,,,
2011-04-18,0.04672632487771611,,,
2011-04-19,0.031083934743460606,,,
2011-04-20,-0.03631253112337651,,,
2011-04-21,0.05709780807192555,,,
2011-04-22,0.16330643773607645,,,
2011-04-23,0.302132919305639,,,
2011-04-24,-0.10764569670279,,,
2011-04-25,-0.041361049434657016,,,
2011-04-26,0.13190118753814506,,,
2011-04-27,0.07473007357538486,,,
2011-04-28,0.2010158377578497,,,
2011-04-29,0.24712325783292832,,,
2011-04-30,0.2278094964041475,,,
2011-05-01,-0.11593498571428573,,,
2011-05-02,0.034183798150204,,,
2011-05-03,0.05018303125000001,,,
2011-05-04,0.014309216991549967,,,
2011-05-05,-0.019050336904561704,,,
2011-05-06,0.03329774759656012,,,
2011-05-07,0.05388808310815585,,,
2011-05-08,0.05695974202884946,,,
2011-05-09,-0.011582915335511479,,,
2011-05-10,0.4856818908034233,,,
2011-05-11,-0.037496186523374386,,,
2011-05-12,0.16455305461920555,,,
2011-05-13,0.2847972736791271,,,
2011-05-14,-0.13905715580255273,,,
2011-05-15,-0.011747698809561724,,,
2011-05-16,0.13866084212980412,,,
2011-05-17,-0.0796360179112845,,,
2011-05-18,-0.06807531986367299,,,
2011-05-19,0.018775277668289236,,,
2011-05-20,-0.1846184170183982,,,
2011-05-21,0.08307163703223286,,,
2011-05-22,0.10306917251900716,,,
2011-05-23,0.052637522935862435,,,
2011-05-24,0.04775534853242802,,,
2011-05-25,0.15759591398151063,,,
2011-05-26,0.024840540924930155,,,
2011-05-27,-0.028865004954711893,,,
2011-05-28,-0.021033712468497945,,,
2011-05-29,0.006190284353895459,,,
2011-05-30,0.04504119578226895,,,
2011-05-31,-0.00657976838962504,,,
2011-06-01,0.10344469469201756,,,
2011-06-02,0.11211637325067225,,,
2011-06-03,0.33280074144013594,,,
2011-06-04,0.2837849422611394,,,
2011-06-05,-0.09662106559197325,,,
2011-06-06,0.1123567532519909,,,
2011-06-07,0.26278414840623876,,,
2011-06-08,0.24925007160055523,,,
2011-06-09,-0.008245882146178052,,,
2011-06-10,-0.16467715186994925,,,
2011-06-11,-0.386689601310261,,,
2011-06-12,0.27799786686912054,,,
2011-06-13,0.0367203748254723,,,
2011-06-14,-0.014562931490820663,,,
2011-06-15,0.010718140245140395,,,
2011-06-16,-0.07885166636741392,,,
2011-06-17,-0.1390453020534438,,,
2011-06-18,0.093223713322099,,,
2011-06-19,0.03764723082602894,,,
2011-06-20,0.0,,,
2011-06-21,0.0,,,
2011-06-22,0.0,,,
2011-06-23,0.0,,,
2011-06-24,0.0,,,
2011-06-25,0.0,,,
2011-06-26,-0.06563836214039998,,,
2011-06-27,0.023894359614395677,,,
2011-06-28,0.012508710893346597,,,
2011-06-29,-0.006324020251320506,,,
2011-06-30,-0.0397106308089652,,,
2011-07-01,-0.047259373566994944,,,
2011-07-02,-0.002432714691813831,,,
2011-07-03,0.0048564810031255234,,,
2011-07-04,-0.10381682037985196,,,
2011-07-05,-0.06410107014339428,,,
2011-07-06,0.13497805438870314,,,
2011-07-07,0.005606985624453165,,,
2011-07-08,-0.033671806681109695,,,
2011-07-09,0.005767029343520136,,,
2011-07-10,0.016788017157600255,,,
2011-07-11,-0.021389828065018324,,,
2011-07-12,-0.020187258720781087,,,
2011-07-13,-0.003553036971047696,,,
2011-07-14,0.0018981581310690832,,,
2011-07-15,-0.013686561531860986,,,
2011-07-16,-0.006758544936728339,,,
2011-07-17,-0.033175917680283495,,,
2011-07-18,0.028087354012681143,,,
2011-07-19,0.014252836442333328,,,
2011-07-20,-0.010594316349362809,,,
2011-07-21,-0.004863323748632964,,,
2011-07-22,0.006372326673736106,,,
2011-07-23,-0.001228523696315209,,,
2011-07-24,0.02271621387580769,,,
2011-07-25,0.002923720251415185,,,
2011-07-26,-0.011073067037607354,,,
2011-07-27,1.3866519082972317e-05,,,
2011-07-28,-0.02785901559357662,,,
2011-07-29,0.0015361649991545434,,,
2011-07-30,0.0020695400546344445,,,
2011-07-31,-0.01236123342486073,,,
2011-08-01,-0.02645589876683574,,,
2011-08-02,-0.06182889398420921,,,
2011-08-03,-0.239705422505625,,,
2011-08-04,0.1596047679799979,,,
2011-08-05,-0.09642470431419037,,,
2011-08-06,-0.28426931694716995,,,
2011-08-07,0.220790648046439,,,
2011-08-08,-0.08544734330984893,,,
2011-08-09,0.2607168889452882,,,
2011-08-10,0.025376553246192923,,,
2011-08-11,-0.06097151589694361,,,
2011-08-12,0.0015447830070001167,,,
2011-08-13,0.058291742424372295,,,
2011-08-14,0.08024730554594761,,,
2011-08-15,0.029969570782471644,,,
2011-08-16,-0.012463818358250056,,,
2011-08-17,-0.0025474524844240065,,,
2011-08-18,-0.009621757187700974,,,
2011-08-19,0.07478046822623408,,,
2011-08-20,-0.01805764850128122,,,
2011-08-21,-0.009184368568823098,,,
2011-08-22,-0.03818629024229825,,,
2011-08-23,-0.0003342921734784676,,,
2011-08-24,-0.004286865393756112,,,
2011-08-25,-0.12183040404505863,,,
2011-08-26,-0.1486653660711461,,,
2011-08-27,0.057780492579614595,,,
2011-08-28,0.050528576835142225,,,
2011-08-29,-0.007718985855000748,,,
2011-08-30,-0.01687377259923928,,,
2011-08-31,-0.06933036706862838,,,
2011-09-01,0.004284578579382137,,,
2011-09-02,0.04701597364715848,,,
2011-09-03,-0.0199237377994117,,,
2011-09-04,-0.029135258830213173,,,
2011-09-05,-0.07388800418203478,,,
2011-09-06,-0.09882448833656621,,,
2011-09-07,0.04621906843516754,,,
2011-09-08,-0.06768006172389152,,,
2011-09-09,-0.25327304145740315,,,
2011-09-10,-0.048915437374356774,,,
2011-09-11,0.2340487453161726,,,
2011-09-12,0.040616675280937375,,,
2011-09-13,-0.04730318785916876,,,
2011-09-14,-0.0353450835271788,,,
2011-09-15,-0.13035930592472122,,,
2011-09-16,-0.007516212021164037,,,
2011-09-17,-0.011567070083941089,,,
2011-09-18,0.0966322592589457,,,
2011-09-19,0.05416439008793472,,,
2011-09-20,0.11345038485045844,,,
2011-09-21,-0.08941401570157015,,,
2011-09-22,-0.021800473194221737,,,
2011-09-23,0.01614097765170963,,,
2011-09-24,-0.018968854241496635,,,
2011-09-25,-0.021388268475612926,,,
2011-09-26,-0.0874958338598113,,,
2011-09-27,0.007659631137268752,,,
2011-09-28,-0.030083022439399087,,,
2011-09-29,0.0029906399175791964,,,
2011-09-30,0.0766117419239738,,,
2011-10-01,-0.02131066552623162,,,
2011-10-02,-0.005365030105438207,,,
2011-10-03,0.003151999737331046,,,
2011-10-04,-0.013147776178776938,,,
2011-10-05,-0.014472726086039112,,,
2011-10-06,-0.03170904838722266,,,
2011-10-07,-0.09600730951044989,,,
2011-10-08,-0.06893833132957705,,,
2011-10-09,0.032748898481832045,,,
2011-10-10,-0.008919119331089242,,,
2011-10-11,-0.016205788476364114,,,
2011-10-12,0.03924016029735666,,,
2011-10-13,-0.031024231578814176,,,
2011-10-14,-0.012558939184924456,,,
2011-10-15,-0.03736373178659769,,,
2011-10-16,-0.0593111179640089,,,
2011-10-17,-0.2849220469989747,,,
2011-10-18,-0.06158728600728258,,,
2011-10-19,-0.08463946166569036,,,
2011-10-20,0.06263096403570168,,,
2011-10-21,0.09081391492927282,,,
2011-10-22,0.2277715192260934,,,
2011-10-23,-0.0024513528682461594,,,
2011-10-24,-0.19849567004972657,,,
2011-10-25,0.11058062114932743,,,
2011-10-26,-0.008714937122327071,,,
2011-10-27,0.09645439588801641,,,
2011-10-28,0.0440767271554563,,,
2011-10-29,0.12251374325637365,,,
2011-10-30,-0.08735464908712853,,,
2011-10-31,0.002362154237363079,,,
2011-11-01,-0.028817041310374658,,,
2011-11-02,0.026740026184862042,,,
2011-11-03,-0.02687025145400712,,,
2011-11-04,-0.015212565308226789,,,
2011-11-05,-0.045607429669883404,,,
2011-11-06,-0.0050698269766421555,,,
2011-11-07,0.018576544265271222,,,
2011-11-08,0.01286034996401586,,,
2011-11-09,-0.044821489294897265,,,
2011-11-10,-0.02153234546865468,,,
2011-11-11,0.07391727710746343,,,
2011-11-12,-0.013800729539398149,,,
2011-11-13,-0.012939812389461403,,,
2011-11-14,-0.25520883139425343,,,
2011-11-15,0.04413208368367649,,,
2011-11-16,0.09662346898927288,,,
2011-11-17,-0.1051072304047761,,,
2011-11-18,-0.07635915828796402,,,
2011-11-19,0.04673996919811563,,,
2011-11-20,-0.0006658674012893773,,,
2011-11-21,0.03537240284128318,,,
2011-11-22,0.018676178352030837,,,
2011-11-23,0.0033864844781301695,,,
2011-11-24,0.04658384414830419,,,
2011-11-25,0.023487020061265795,,,
2011-11-26,-0.009759398532386165,,,
2011-11-27,0.0023323003762314443,,,
2011-11-28,0.025700759126415562,,,
2011-11-29,0.0851781841563386,,,
2011-11-30,0.0755496191882441,,,
2011-12-01,0.03929408878307861,,,
2011-12-02,0.005778544398768348,,,
2011-12-03,-0.0956476316414071,,,
2011-12-04,0.005648574294389919,,,
2011-12-05,0.019541925609955824,,,
2011-12-06,0.05237387555639028,,,
2011-12-07,-0.013174638413746664,,,
2011-12-08,0.002136343939054708,,,
2011-12-09,-0.012062156306457683,,,
2011-12-10,0.03829204555483012,,,
2011-12-11,0.0587471596015825,,,
2011-12-12,-0.01906074654302614,,,
2011-12-13,0.01686457304574307,,,
2011-12-14,-0.026534885544822306,,,
2011-12-15,0.015230023012047456,,,
2011-12-16,0.0018729255463298955,,,
2011-12-17,-0.00517150746952344,,,
2011-12-18,0.0004601694004497947,,,
2011-12-19,0.10387037794652909,,,
2011-12-20,0.12104488820996218,,,
2011-12-21,-0.016080142352021265,,,
2011-12-22,0.0036171752162337256,,,
2011-12-23,0.008942895124334216,,,
2011-12-24,0.0003692363874390203,,,
2011-12-25,0.07474395362126374,,,
2011-12-26,-0.05544456796903352,,,
2011-12-27,0.024104438665331518,,,
2011-12-28,0.02729259521971872,,,
2011-12-29,-0.008067806726252957,,,
2011-12-30,0.03289510504604598,,,
2011-12-31,0.0936454215149074,,,
2012-01-01,0.12314355694403911,,,
2012-01-02,-0.016991040855796724,,,
2012-01-03,-0.06424148021655107,,,
2012-01-04,0.14684244808154867,,,
2012-01-05,0.2306413097515061,,,
2012-01-06,-0.027739920801406637,,,
2012-01-07,0.016894507036254947,,,
2012-01-08,0.04420431316961215,,,
2012-01-09,-0.11387234330180651,,,
2012-01-10,0.038154529244708524,,,
2012-01-11,0.05524309801400218,,,
2012-01-12,-0.016774768112442606,,,
2012-01-13,-0.0471236856365812,,,
2012-01-14,0.047620186456371005,,,
2012-01-15,0.042177895394932996,,,
2012-01-16,-0.04701554290955623,,,
2012-01-17,-0.16617792087309347,,,
2012-01-18,0.05368386342581566,,,
2012-01-19,0.07041673954445948,,,
2012-01-20,0.029416448453808197,,,
2012-01-21,-0.04936154047311225,,,
2012-01-22,0.019803826034231475,,,
2012-01-23,0.011408729789635919,,,
2012-01-24,-0.015749263003713154,,,
2012-01-25,-0.0739522112289438,,,
2012-01-26,-0.07628272688334059,,,
2012-01-27,-0.011940942799148813,,,
2012-01-28,0.06725444893260524,,,
2012-01-29,-0.04741642163239712,,,
2012-01-30,0.02078344543526689,,,
2012-01-31,0.0063120694096434615,,,
2012-02-01,0.09696478668427111,,,
2012-02-02,0.004006473727388826,,,
2012-02-03,-0.02425776069623209,,,
2012-02-04,-0.009442433428691888,,,
2012-02-05,-0.03685874274692913,,,
2012-02-06,-0.03442192263034749,,,
2012-02-07,0.03271468724640414,,,
2012-02-08,-0.007682673470495449,,,
2012-02-09,0.03865276682005936,,,
2012-02-10,0.017501638642364314,,,
2012-02-11,-0.05485187043351181,,,
2012-02-12,-0.016577597588410597,,,
2012-02-13,-0.030936692132927268,,,
2012-02-14,-0.16167598095815094,,,
2012-02-15,-0.035268949572334174,,,
2012-02-16,-0.016248049899347028,,,
2012-02-17,0.03203094312645027,,,
2012-02-18,-0.027657071341949724,,,
2012-02-19,0.027978432298131795,,,
2012-02-20,-0.005562190174209669,,,
2012-02-21,-0.011459056645094945,,,
2012-02-22,0.024146442334012974,,,
2012-02-23,0.1403397338728165,,,
2012-02-24,-0.0027594638906450752,,,
2012-02-25,-0.05035039377000772,,,
2012-02-26,0.03223704512685166,,,
2012-02-27,0.005296930732176408,,,
2012-02-28,-0.01923426085170088,,,
2012-02-29,0.0031892439523768523,,,
2012-03-01,0.010122286707020756,,,
2012-03-02,-0.042105951507268924,,,
2012-03-03,-0.01837403634437995,,,
2012-03-04,0.04449927193511205,,,
2012-03-05,0.030666940264888254,,,
2012-03-06,0.0010935408165020366,,,
2012-03-07,-0.0077645753508177595,,,
2012-03-08,-0.0028557400776036967,,,
2012-03-09,-0.01270150159691652,,,
2012-03-10,-0.006336650785829789,,,
2012-03-11,0.010452493334708546,,,
2012-03-12,0.003845159331902881,,,
2012-03-13,0.07738817554240596,,,
2012-03-14,0.018836753947492513,,,
2012-03-15,-0.009224003467746988,,,
2012-03-16,-0.00023331806539317324,,,
2012-03-17,-0.019396907820070086,,,
2012-03-18,0.006521279001042712,,,
2012-03-19,-0.11223144566165288,,,
2012-03-20,0.03252154716405631,,,
2012-03-21,-0.0028153959838399523,,,
2012-03-22,-0.018189089732224217,,,
2012-03-23,-0.008027159118984217,,,
2012-03-24,-0.008452669667858181,,,
2012-03-25,-0.021435147099004626,,,
2012-03-26,0.017672962149659188,,,
2012-03-27,0.03855581364906158,,,
2012-03-28,-0.004313007770885946,,,
2012-03-29,0.0007258355323163102,,,
2012-03-30,0.014047111990770578,,,
2012-03-31,0.005835244041246579,,,
2012-04-01,-0.019725069786262206,,,
2012-04-02,0.03957999365484399,,,
2012-04-03,-0.005380703448847668,,,
2012-04-04,-0.007746005590991922,,,
2012-04-05,0.0006114592314956369,,,
2012-04-06,0.005742543333841166,,,
2012-04-07,-0.04837145351682126,,,
2012-04-08,0.014673283912178814,,,
2012-04-09,0.01542819100581716,,,
2012-04-10,-0.002293597388841939,,,
2012-04-11,0.015250312254101672,,,
2012-04-12,-0.002867111120630872,,,
2012-04-13,0.006783821085226682,,,
2012-04-14,0.004449963531887535,,,
2012-04-15,0.0010563548808775192,,,
2012-04-16,-0.0021839264062935015,,,
2012-04-17,0.00363175015611783,,,
2012-04-18,0.03132238530010478,,,
2012-04-19,0.0012741196518888387,,,
2012-04-20,0.045919655628260614,,,
2012-04-21,-0.015646208912707293,,,
2012-04-22,-0.016458215143104526,,,
2012-04-23,-0.0163062309275126,,,
2012-04-24,-0.004504291454671683,,,
2012-04-25,0.011979280685872284,,,
2012-04-26,-0.009982286705220833,,,
2012-04-27,-0.00030053442984490086,,,
2012-04-28,-0.02455915557976207,,,
2012-04-29,-0.013706312524120468,,,
2012-04-30,0.008059107452110137,,,
2012-05-01,0.00910954186855828,,,
2012-05-02,0.013294224109409614,,,
2012-05-03,0.012948736764293534,,,
2012-05-04,-0.006518210186180484,,,
2012-05-05,-0.005676430981045089,,,
2012-05-06,-0.0017479572935982235,,,
2012-05-07,0.00391360533034657,,,
2012-05-08,-0.00870033821649796,,,
2012-05-09,0.0035512967557569386,,,
2012-05-10,-0.022576989887446275,,,
2012-05-11,0.007350855995465366,,,
2012-05-12,-0.003460667538839557,,,
2012-05-13,-0.00035119148511042475,,,
2012-05-14,0.013476973125509106,,,
2012-05-15,0.00443076203197279,,,
2012-05-16,0.010756451732229388,,,
2012-05-17,0.0003689582364014843,,,
2012-05-18,0.005627051805087824,,,
2012-05-19,-0.0011245273500379849,,,
2012-05-20,-0.003588200611155057,,,
2012-05-21,3.992775337913201e-06,,,
2012-05-22,-0.0009976245024972963,,,
2012-05-23,0.007804799302413956,,,
2012-05-24,-0.0018914811635780682,,,
2012-05-25,0.003539459194162431,,,
2012-05-26,-0.006481646061038404,,,
2012-05-27,0.0060026385689533335,,,
2012-05-28,0.00033289343417219897,,,
2012-05-29,0.002364585380962847,,,
2012-05-30,-0.0019823614806626644,,,
2012-05-31,0.008441595291384552,,,
2012-06-01,0.01646275013500942,,,
2012-06-02,-0.004424710242207031,,,
2012-06-03,-0.0058993534158316985,,,
2012-06-04,0.008836272180513749,,,
2012-06-05,0.03180374149610854,,,
2012-06-06,0.003714536844686478,,,
2012-06-07,0.025889828083974553,,,
2012-06-08,0.006328658552083644,,,
2012-06-09,-0.01165432118439369,,,
2012-06-10,-0.017834934005084513,,,
2012-06-11,0.023654438904714636,,,
2012-06-12,0.025146661167516626,,,
2012-06-13,0.031743395227854965,,,
2012-06-14,0.00892184323408296,,,
2012-06-15,0.0941555446954836,,,
2012-06-16,-0.012144383932262581,,,
2012-06-17,-0.03789351213763159,,,
2012-06-18,0.017883674077728617,,,
2012-06-19,0.02915331617566186,,,
2012-06-20,0.03059732746803756,,,
2012-06-21,-0.003180458296227484,,,
2012-06-22,-0.016261470528175503,,,
2012-06-23,-0.017706311610916514,,,
2012-06-24,-0.0150518840615671,,,
2012-06-25,-0.005199660025190678,,,
2012-06-26,0.018264769551558757,,,
2012-06-27,0.028424766963285775,,,
2012-06-28,-0.0038769469668985534,,,
2012-06-29,0.010426624602011048,,,
2012-06-30,0.0032514770776006507,,,
